"","X","movie_id","title","release_year","popularity","original_language","poster_path","language","country","release_date","academy_award","academy_nominated","palme_dor","golden_lion","total_awards"
"2550",2550,191714,"The Lunchbox",2013,3.533,"hi","https://image.tmdb.org/t/p/w500/jSOiz1h97i3qwjZJXY8SeLvjPsl.jpg","hi","JP","2014-08-09T00:00:00.000Z",0,0,0,0,0
"2551",2551,26022,"My Name Is Khan",2010,3.532,"hi","https://image.tmdb.org/t/p/w500/5Y36lCiNyyV71mjq6LavgiggbhT.jpg","hi","US","2010-02-12T00:00:00.000Z",0,0,0,0,0
"2552",2552,26022,"My Name Is Khan",2010,3.532,"hi","https://image.tmdb.org/t/p/w500/5Y36lCiNyyV71mjq6LavgiggbhT.jpg","hi","DE","2010-02-12T00:00:00.000Z",0,0,0,0,0
"2553",2553,26022,"My Name Is Khan",2010,3.532,"hi","https://image.tmdb.org/t/p/w500/5Y36lCiNyyV71mjq6LavgiggbhT.jpg","hi","DE","2010-06-10T00:00:00.000Z",0,0,0,0,0
"2554",2554,26022,"My Name Is Khan",2010,3.532,"hi","https://image.tmdb.org/t/p/w500/5Y36lCiNyyV71mjq6LavgiggbhT.jpg","hi","DE","2011-07-04T00:00:00.000Z",0,0,0,0,0
"2555",2555,26022,"My Name Is Khan",2010,3.532,"hi","https://image.tmdb.org/t/p/w500/5Y36lCiNyyV71mjq6LavgiggbhT.jpg","hi","IN","2010-02-10T00:00:00.000Z",0,0,0,0,0
"2556",2556,26022,"My Name Is Khan",2010,3.532,"hi","https://image.tmdb.org/t/p/w500/5Y36lCiNyyV71mjq6LavgiggbhT.jpg","hi","JP","2010-09-22T00:00:00.000Z",0,0,0,0,0
"2557",2557,26022,"My Name Is Khan",2010,3.532,"hi","https://image.tmdb.org/t/p/w500/5Y36lCiNyyV71mjq6LavgiggbhT.jpg","hi","IT","2010-11-26T00:00:00.000Z",0,0,0,0,0
"2558",2558,7508,"Like Stars on Earth",2007,3.532,"hi","https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg","hi","US","2007-12-21T00:00:00.000Z",0,0,0,0,0
"2559",2559,7508,"Like Stars on Earth",2007,3.532,"hi","https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg","hi","GB","2007-12-21T00:00:00.000Z",0,0,0,0,0
"2560",2560,7508,"Like Stars on Earth",2007,3.532,"hi","https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg","hi","DE","2021-04-17T00:00:00.000Z",0,0,0,0,0
"2561",2561,7508,"Like Stars on Earth",2007,3.532,"hi","https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg","hi","FR","2021-04-17T00:00:00.000Z",0,0,0,0,0
"2562",2562,7508,"Like Stars on Earth",2007,3.532,"hi","https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg","hi","IN","2007-12-21T00:00:00.000Z",0,0,0,0,0
"2563",2563,7508,"Like Stars on Earth",2007,3.532,"hi","https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg","hi","BR","2018-02-15T00:00:00.000Z",0,0,0,0,0
"2564",2564,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","US","2002-05-08T00:00:00.000Z",0,0,0,0,0
"2565",2565,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","GB","2001-06-15T00:00:00.000Z",0,0,0,0,0
"2566",2566,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","DE","2003-01-14T00:00:00.000Z",0,0,0,0,0
"2567",2567,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","FR","2002-06-26T00:00:00.000Z",0,0,0,0,0
"2568",2568,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","FR","2021-04-17T00:00:00.000Z",0,0,0,0,0
"2569",2569,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","FR","2018-04-04T00:00:00.000Z",0,0,0,0,0
"2570",2570,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","FR","2003-01-10T00:00:00.000Z",0,0,0,0,0
"2571",2571,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","IN","2001-06-15T00:00:00.000Z",0,0,0,0,0
"2572",2572,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","ES","2002-11-11T00:00:00.000Z",0,0,0,0,0
"2573",2573,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","IT","2002-08-23T00:00:00.000Z",0,0,0,0,0
"2574",2574,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","BR","2017-05-30T00:00:00.000Z",0,0,0,0,0
"2575",2575,19666,"Lagaan: Once Upon a Time in India",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","hi","BR","2018-02-15T00:00:00.000Z",0,0,0,0,0
"2576",2576,10757,"Kabhi Khushi Kabhie Gham",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","hi","US","2001-12-14T00:00:00.000Z",0,0,0,0,0
"2577",2577,10757,"Kabhi Khushi Kabhie Gham",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","hi","GB","2001-12-14T00:00:00.000Z",0,0,0,0,0
"2578",2578,10757,"Kabhi Khushi Kabhie Gham",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","hi","DE","2003-04-10T00:00:00.000Z",0,0,0,0,0
"2579",2579,10757,"Kabhi Khushi Kabhie Gham",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","hi","DE","2004-11-19T00:00:00.000Z",0,0,0,0,0
"2580",2580,10757,"Kabhi Khushi Kabhie Gham",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","hi","FR","2004-05-26T00:00:00.000Z",0,0,0,0,0
"2581",2581,10757,"Kabhi Khushi Kabhie Gham",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","hi","FR","2004-12-07T00:00:00.000Z",0,0,0,0,0
"2582",2582,10757,"Kabhi Khushi Kabhie Gham",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","hi","FR","2008-07-03T00:00:00.000Z",0,0,0,0,0
"2583",2583,10757,"Kabhi Khushi Kabhie Gham",2001,3.531,"hi","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","hi","IN","2001-12-14T00:00:00.000Z",0,0,0,0,0
"2584",2584,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","US","2018-11-30T00:00:00.000Z",0,0,0,0,0
"2585",2585,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","GB","2019-04-05T00:00:00.000Z",0,0,0,0,0
"2586",2586,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","DE","2019-03-14T00:00:00.000Z",0,0,0,0,0
"2587",2587,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","FR","2018-05-13T00:00:00.000Z",0,0,0,0,0
"2588",2588,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","FR","2018-11-07T00:00:00.000Z",0,0,0,0,0
"2589",2589,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","TR","2018-10-06T00:00:00.000Z",0,0,0,0,0
"2590",2590,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","JP","2019-04-19T00:00:00.000Z",0,0,0,0,0
"2591",2591,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","IT","2018-05-31T00:00:00.000Z",0,0,0,0,0
"2592",2592,481432,"Happy as Lazzaro",2018,3.618,"it","https://image.tmdb.org/t/p/w500/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg","it","BR","2018-09-13T00:00:00.000Z",0,0,0,0,0
"2593",2593,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","US","2012-04-06T00:00:00.000Z",0,0,0,0,0
"2594",2594,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","GB","2011-12-02T00:00:00.000Z",0,0,0,0,0
"2595",2595,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","DE","2011-12-08T00:00:00.000Z",0,0,0,0,0
"2596",2596,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","DE","2013-05-20T00:00:00.000Z",0,0,0,0,0
"2597",2597,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","FR","2011-05-13T00:00:00.000Z",0,0,0,0,0
"2598",2598,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","FR","2011-09-07T00:00:00.000Z",0,0,0,0,0
"2599",2599,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","JP","2012-04-28T00:00:00.000Z",0,0,0,0,0
"2600",2600,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","JP","2012-07-21T00:00:00.000Z",0,0,0,0,0
"2601",2601,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","ES","2011-10-22T00:00:00.000Z",0,0,0,0,0
"2602",2602,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","ES","2011-11-04T00:00:00.000Z",0,0,0,0,0
"2603",2603,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","IT","2011-04-15T00:00:00.000Z",0,0,0,0,0
"2604",2604,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","BR","2011-10-21T00:00:00.000Z",0,0,0,0,0
"2605",2605,61667,"We Have a Pope",2011,3.826,"it","https://image.tmdb.org/t/p/w500/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg","it","BR","2011-12-29T00:00:00.000Z",0,0,0,0,0
"2606",2606,50531,"Ask Me If I'm Happy",2000,3.824,"it","https://image.tmdb.org/t/p/w500/qCBmNunSpKRlPyjOZXbqTN1usTH.jpg","it","IT","2000-12-15T00:00:00.000Z",0,0,0,0,0
"2607",2607,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","US","2000-12-25T00:00:00.000Z",0,0,0,0,0
"2608",2608,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","US","2001-07-10T00:00:00.000Z",0,0,0,0,0
"2609",2609,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","DE","2000-10-27T00:00:00.000Z",0,0,0,0,0
"2610",2610,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","FR","2001-06-27T00:00:00.000Z",0,0,0,0,0
"2611",2611,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","JP","2001-06-09T00:00:00.000Z",0,0,0,0,0
"2612",2612,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","ES","2001-03-23T00:00:00.000Z",0,0,0,0,0
"2613",2613,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","IT","2000-10-27T00:00:00.000Z",0,0,0,0,0
"2614",2614,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","IT","2001-05-24T00:00:00.000Z",0,0,0,0,0
"2615",2615,10867,"Malena",2000,3.574,"it","https://image.tmdb.org/t/p/w500/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg","it","BR","2001-03-16T00:00:00.000Z",0,0,0,0,0
"2616",2616,356296,"Suburra",2015,3.572,"it","https://image.tmdb.org/t/p/w500/ml6iNvTVrWxDusMhbizphQjCHPw.jpg","it","GB","2016-09-05T00:00:00.000Z",0,0,0,0,0
"2617",2617,356296,"Suburra",2015,3.572,"it","https://image.tmdb.org/t/p/w500/ml6iNvTVrWxDusMhbizphQjCHPw.jpg","it","DE","2017-01-26T00:00:00.000Z",0,0,0,0,0
"2618",2618,356296,"Suburra",2015,3.572,"it","https://image.tmdb.org/t/p/w500/ml6iNvTVrWxDusMhbizphQjCHPw.jpg","it","FR","2015-12-09T00:00:00.000Z",0,0,0,0,0
"2619",2619,356296,"Suburra",2015,3.572,"it","https://image.tmdb.org/t/p/w500/ml6iNvTVrWxDusMhbizphQjCHPw.jpg","it","JP","2016-05-01T00:00:00.000Z",0,0,0,0,0
"2620",2620,356296,"Suburra",2015,3.572,"it","https://image.tmdb.org/t/p/w500/ml6iNvTVrWxDusMhbizphQjCHPw.jpg","it","IT","2015-10-14T00:00:00.000Z",0,0,0,0,0
"2621",2621,310126,"The Rich, the Pauper and the Butler",2014,3.572,"it","https://image.tmdb.org/t/p/w500/fjnOjxruO6rmUwF2nnnoynYhUHf.jpg","it","IT","2014-12-11T00:00:00.000Z",0,0,0,0,0
"2622",2622,58522,"Boris: The Film",2011,3.569,"it","https://image.tmdb.org/t/p/w500/bro0yk5rDSU3mCIk5pnEzPDWV50.jpg","it","IT","2011-04-01T00:00:00.000Z",0,0,0,0,0
"2623",2623,58522,"Boris: The Film",2011,3.569,"it","https://image.tmdb.org/t/p/w500/bro0yk5rDSU3mCIk5pnEzPDWV50.jpg","it","IT","2011-09-14T00:00:00.000Z",0,0,0,0,0
"2624",2624,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","US","2024-05-30T00:00:00.000Z",0,0,0,0,0
"2625",2625,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","US","2025-03-07T00:00:00.000Z",0,0,0,0,0
"2626",2626,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","US","2025-04-08T00:00:00.000Z",0,0,0,0,0
"2627",2627,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","GB","2024-04-26T00:00:00.000Z",0,0,0,0,0
"2628",2628,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","DE","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2629",2629,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","FR","2024-02-07T00:00:00.000Z",0,0,0,0,0
"2630",2630,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","FR","2024-03-13T00:00:00.000Z",0,0,0,0,0
"2631",2631,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","ES","2024-04-26T00:00:00.000Z",0,0,0,0,0
"2632",2632,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","IT","2023-10-18T00:00:00.000Z",0,0,0,0,0
"2633",2633,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","IT","2023-10-26T00:00:00.000Z",0,0,0,0,0
"2634",2634,1026227,"There's Still Tomorrow",2023,3.7,"it","https://image.tmdb.org/t/p/w500/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg","it","BR","2024-07-04T00:00:00.000Z",0,0,0,0,0
"2635",2635,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","US","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2636",2636,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","GB","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2637",2637,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","DE","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2638",2638,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","FR","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2639",2639,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","TR","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2640",2640,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","IN","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2641",2641,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","JP","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2642",2642,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","ES","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2643",2643,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","IT","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2644",2644,1127166,"The Tearsmith",2024,3.851,"it","https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg","it","BR","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2645",2645,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","US","2023-10-28T00:00:00.000Z",0,0,0,0,0
"2646",2646,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","US","2024-04-19T00:00:00.000Z",0,0,0,0,0
"2647",2647,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","US","2024-02-23T00:00:00.000Z",0,0,0,0,0
"2648",2648,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","GB","2024-04-05T00:00:00.000Z",0,0,0,0,0
"2649",2649,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","DE","2024-04-04T00:00:00.000Z",0,0,0,0,0
"2650",2650,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","FR","2024-01-03T00:00:00.000Z",0,0,0,0,0
"2651",2651,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","TR","2023-10-19T00:00:00.000Z",0,0,0,0,0
"2652",2652,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","TR","2024-01-26T00:00:00.000Z",0,0,0,0,0
"2653",2653,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","ES","2023-09-25T00:00:00.000Z",0,0,0,0,0
"2654",2654,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","ES","2024-01-03T00:00:00.000Z",0,0,0,0,0
"2655",2655,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","IT","2023-09-06T00:00:00.000Z",0,0,0,0,0
"2656",2656,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","IT","2023-09-07T00:00:00.000Z",0,0,0,0,0
"2657",2657,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","IT","2024-01-11T00:00:00.000Z",0,0,0,0,0
"2658",2658,937746,"Io Capitano",2023,3.577,"it","https://image.tmdb.org/t/p/w500/kGlZFwUQI5gAUdySNFfqGIkAF9n.jpg","it","BR","2024-02-29T00:00:00.000Z",0,0,0,0,0
"2659",2659,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","US","2016-05-27T00:00:00.000Z",0,0,0,0,0
"2660",2660,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","US","2017-10-25T00:00:00.000Z",0,0,0,0,0
"2661",2661,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","DE","2017-02-03T00:00:00.000Z",0,0,0,0,0
"2662",2662,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","FR","2017-05-03T00:00:00.000Z",0,0,0,0,0
"2663",2663,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","JP","2016-04-29T00:00:00.000Z",0,0,0,0,0
"2664",2664,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","ES","2017-05-12T00:00:00.000Z",0,0,0,0,0
"2665",2665,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","IT","2015-10-17T00:00:00.000Z",0,0,0,0,0
"2666",2666,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","IT","2016-02-25T00:00:00.000Z",0,0,0,0,0
"2667",2667,364433,"They Call Me Jeeg",2016,3.547,"it","https://image.tmdb.org/t/p/w500/5V54GvHclEuO4qJ13tEaFqaFTxP.jpg","it","IT","2016-04-21T00:00:00.000Z",0,0,0,0,0
"2668",2668,803700,"The Eight Mountains",2022,4.063,"it","https://image.tmdb.org/t/p/w500/ohD87uTlwOgNuUEYaW82ew9Eds7.jpg","it","US","2022-11-03T00:00:00.000Z",0,0,0,0,0
"2669",2669,803700,"The Eight Mountains",2022,4.063,"it","https://image.tmdb.org/t/p/w500/ohD87uTlwOgNuUEYaW82ew9Eds7.jpg","it","US","2023-01-20T00:00:00.000Z",0,0,0,0,0
"2670",2670,803700,"The Eight Mountains",2022,4.063,"it","https://image.tmdb.org/t/p/w500/ohD87uTlwOgNuUEYaW82ew9Eds7.jpg","it","US","2023-04-28T00:00:00.000Z",0,0,0,0,0
"2671",2671,803700,"The Eight Mountains",2022,4.063,"it","https://image.tmdb.org/t/p/w500/ohD87uTlwOgNuUEYaW82ew9Eds7.jpg","it","GB","2023-05-12T00:00:00.000Z",0,0,0,0,0
"2672",2672,803700,"The Eight Mountains",2022,4.063,"it","https://image.tmdb.org/t/p/w500/ohD87uTlwOgNuUEYaW82ew9Eds7.jpg","it","GB","2023-07-31T00:00:00.000Z",0,0,0,0,0
"2673",2673,803700,"The Eight Mountains",2022,4.063,"it","https://image.tmdb.org/t/p/w500/ohD87uTlwOgNuUEYaW82ew9Eds7.jpg","it","DE","2022-06-24T00:00:00.000Z",0,0,0,0,0
